id,pricesold,yearsold,zipcode,mileage,make,model,year,engine,body_type,num_cylinders,drive_type
156551,990,2020,928**,135039,Jeep,Grand Cherokee,2002,4L I6 12V,SUV,6,RWD
21900,890,2019,92868,170032,Jeep,Grand Cherokee,2003,4L I6 12V,SUV,6,RWD
156269,2080,2020,928**,175671,Jeep,Grand Cherokee,2004,4L I6 12V,SUV,6,RWD
124882,720,2020,928**,163156,Jeep,Grand Cherokee,2003,4L I6 12V,SUV,6,RWD
163166,1830,2020,928**,158912,Jeep,Grand Cherokee,2002,4L I6 12V,SUV,6,RWD
129323,2030,2020,92868,126667,Jeep,Grand Cherokee,2004,4L I6 12V,SUV,6,RWD
68718,250,2019,92868,147119,Jeep,Grand Cherokee,1998,5.2L V8 16V,SUV,8,RWD
43260,1530,2019,92868,185237,Jeep,Grand Cherokee,1997,4L I6 12V,SUV,6,4WD
18230,440,2019,92868,193056,Jeep,Grand Cherokee,1998,4L I6 12V,SUV,6,4WD
39030,250,2019,92868,160378,Jeep,Grand Cherokee,1993,5.2L V8 16V,SUV,8,4WD
56208,1330,2019,92868,214985,Jeep,Grand Cherokee,1996,5.2L V8 16V,SUV,8,4WD
37731,360,2019,92868,164688,Jeep,Grand Cherokee,1993,5.2L V8 16V,SUV,8,4WD
22612,1230,2019,92868,177990,Jeep,Grand Cherokee,1998,4L I6 12V,SUV,6,4WD
22616,260,2019,92868,150046,Jeep,Grand Cherokee,1993,4L I6 12V,SUV,6,4WD
162255,890,2020,928**,165593,Jeep,Grand Cherokee,1997,5.2L V8 16V,SUV,8,4WD
124733,1450,2020,92868,117904,Jeep,Grand Cherokee,1997,5.2L V8 16V,SUV,8,4WD
109292,1380,2019,92868,142775,Jeep,Grand Cherokee,1998,5.9L V8 16V,SUV,8,4WD
125125,1330,2020,928**,208251,Jeep,Grand Cherokee,2006,4.7L V8 16V,SUV,8,4WD
164980,1430,2020,928**,194894,Jeep,Grand Cherokee,2006,4.7L V8 16V,SUV,8,RWD
164755,4050,2020,928**,105302,Jeep,Grand Cherokee,2010,3.7L V6 12V,SUV,6,4X2
109751,5550,2019,92868,119806,Jeep,Grand Cherokee,2011,5.7L V8 16V,SUV,8,4WD
22593,3650,2019,92868,181969,Jeep,Patriot,2007,2.4L I4 16V,SUV,4,4WD
99534,2250,2019,92868,189468,Jeep,Compass,2007,2.4L I4 16V,SUV,4,FWD
101340,420,2020,92868,216551,Jeep,Compass,2007,2.4L I4 16V,SUV,4,FWD
30030,2050,2019,92868,130976,Jeep,Liberty,2006,3.7L V6 12V,SUV,6,RWD
156618,1100,2020,928**,194725,Jeep,Liberty,2002,3.7L V6 12V,SUV,6,4WD
29667,1580,2019,92868,83469,Jeep,Grand Cherokee,2008,3.7L V6 12V,SUV,6,AWD
129211,920,2020,92868,163081,Jeep,Grand Cherokee,2003,4.7L V8 16V,SUV,8,4WD
18388,2810,2019,92868,184547,Jeep,Grand Cherokee,2006,4.7L V8 16V,SUV,8,4WD
106800,2750,2019,92868,190936,Lincoln,Town Car,2006,4.6L V8 16V,Sedan,8,RWD
162100,850,2020,928**,170126,Lincoln,Town Car,1998,4.6L V8 16V,Sedan,8,RWD
161966,1030,2020,928**,136473,Lincoln,Town Car,2000,4.6L V8 16V,Sedan,8,RWD
30141,890,2019,92868,139082,Lincoln,Town Car,2002,4.6L V8 16V,Sedan,8,RWD
21738,810,2019,92868,167963,Lincoln,Town Car,2004,4.6L V8 16V,Sedan,8,RWD
129849,930,2020,928**,179695,Lincoln,Town Car,1999,4.6L V8 16V,Sedan,8,RWD
127880,830,2020,92868,156618,Lincoln,Town Car,2001,4.6L V8 16V,Sedan,8,RWD
109297,1000,2019,92868,214770,Lincoln,Town Car,2003,4.6L V8 16V,Sedan,8,RWD
100915,3880,2019,92868,55698,Lincoln,Town Car,2000,4.6L V8 16V,Sedan,8,RWD
99982,1310,2019,92868,100315,Lincoln,Town Car,2002,4.6L V8 16V,Sedan,8,RWD
100535,3700,2019,92868,88662,Lincoln,Town Car,2005,4.6L V8 16V,Sedan,8,RWD
30313,570,2019,92868,50636,Lincoln,LS,2004,3L V6 24V,Sedan,6,RWD
99553,790,2019,92868,127499,Lincoln,LS,2004,3L V6 24V,Sedan,6,RWD
129655,1430,2020,928**,123914,Lincoln,LS,2002,3.9L V8 32V,Sedan,8,RWD
109301,560,2019,92868,96278,Lincoln,LS,2000,3.9L V8 32V,Sedan,8,RWD
125089,360,2020,928**,147860,Lincoln,LS,2001,3.9L V8 32V,Sedan,8,RWD
32258,2040,2019,92868,106018,Lincoln,Town Car,1997,4.6L V8 16V,Sedan,8,RWD
56221,690,2019,92868,141296,Lincoln,Town Car,1994,4.6L V8 16V,Sedan,8,RWD
101326,2050,2020,92868,74657,Lincoln,Town Car,1997,4.6L V8 16V,Sedan,8,RWD
38988,1020,2019,92868,104511,Lincoln,Town Car,1996,4.6L V8 16V,Sedan,8,RWD
57669,730,2019,92868,175173,Lincoln,Town Car,1996,4.6L V8 16V,Sedan,8,RWD
30009,750,2019,92868,179657,Lincoln,Town Car,1996,4.6L V8 16V,Sedan,8,RWD
157523,250,2020,928**,183751,Lincoln,Town Car,1997,4.6L V8 16V,Sedan,8,RWD
43228,910,2019,92868,102939,Lincoln,Town Car,1992,4.6L V8 16V,Sedan,8,RWD
164850,1730,2020,928**,155237,Lincoln,Town Car,1997,4.6L V8 16V,Sedan,8,RWD
67896,1080,2019,92868,86138,Mercury,Tracer,1998,2L I4 8V,Sedan,4,FWD
101351,320,2020,92868,220991,Mercury,Sable,2003,3L V6 12V,Sedan,6,FWD
125381,1020,2020,928**,97259,Mercury,Sable,2005,3L V6 12V,Sedan,6,FWD
48897,840,2019,92868,93326,Mercury,Sable,2002,3L V6 12V,Sedan,6,FWD
107256,270,2019,92868,84984,Mercury,Sable,2003,3L V6 12V,Sedan,6,FWD
100278,340,2019,92868,224567,Mercury,Sable,2001,3L V6 12V,Sedan,6,FWD
165113,1230,2020,928**,62562,Mercury,Sable,2002,3L V6 24V,Wagon,6,FWD
109818,510,2019,92868,187426,Mercury,Mystique,1998,2.5L V6 24V,Sedan,6,FWD
44591,250,2019,92868,155819,Mercury,Montego,2005,3L V6 24V,Sedan,6,AWD
21975,250,2019,92868,200497,Mercury,Sable,1996,3L V6 12V,Sedan,6,FWD
165137,1850,2020,928**,39921,Mercury,Sable,1997,3L V6 12V,Wagon,6,FWD
156424,1120,2020,928**,81518,Mercury,Cougar,1997,4.6L V8 16V,Coupe,8,RWD
21631,250,2018,92868,143995,Mercury,Cougar,1994,4.6L V8 16V,Coupe,8,RWD
162771,250,2020,928**,72533,Mercury,Topaz,1992,2.3L I4 8V,Coupe,4,FWD
32251,3910,2019,92868,96000,Nissan,Maxima,2009,3.5L V6 24V,Sedan,6,FWD
109316,610,2019,92868,228600,Nissan,Sentra,1999,1.6L I4 16V,Sedan,4,FWD
165119,510,2020,928**,194958,Nissan,Sentra,1999,1.6L I4 16V,Sedan,4,FWD
165216,410,2020,928**,180483,Nissan,Sentra,1996,1.6L I4 16V,Sedan,4,FWD
124517,560,2020,92868,165528,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
17573,450,2019,92868,158666,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
125273,560,2020,928**,118622,Nissan,Altima,2006,2.5L I4 16V,Sedan,4,FWD
18305,1050,2019,92868,209983,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
165249,480,2020,928**,239676,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
165132,800,2020,928**,209374,Nissan,Altima,2006,2.5L I4 16V,Sedan,4,FWD
38742,1710,2019,92868,115790,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
29671,850,2019,92868,141109,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
128356,540,2020,928**,159607,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
162067,310,2020,928**,214383,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
101001,270,2019,92868,140937,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
37592,690,2019,92868,214416,Nissan,Altima,2006,2.5L I4 16V,Sedan,4,FWD
157422,1700,2020,928**,214783,Nissan,Altima,2006,2.5L I4 16V,Sedan,4,FWD
100252,690,2019,92868,200831,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
49021,430,2019,92868,170417,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
57368,520,2019,92868,203172,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
155766,510,2020,928**,209502,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
157465,310,2020,928**,189957,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
44524,790,2019,92868,192608,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
163107,940,2020,928**,133859,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
107849,2030,2019,92868,158213,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
165535,340,2020,928**,152588,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
129656,1400,2020,928**,104475,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
109600,300,2019,92868,217261,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
125115,730,2020,928**,184423,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
101393,1230,2020,92868,144797,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
165784,330,2020,928**,203983,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
128507,1280,2020,928**,216413,Nissan,Altima,2006,2.5L I4 16V,Sedan,4,FWD
30029,650,2019,92868,154813,Nissan,Altima,2006,2.5L 16V 4 Cylinder,Sedan,4,FWD
107838,2600,2019,92868,86822,Nissan,Altima,2006,2.5L I4 16V,Sedan,4,FWD
30036,510,2019,92868,175613,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
49788,780,2019,92868,136718,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
109302,820,2019,92868,172503,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
129421,610,2020,928**,141504,Nissan,Altima,2006,2.5L I4 16V,Sedan,4,FWD
101336,270,2020,92868,159494,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
156598,2230,2020,928**,90224,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
110537,420,2020,92868,224902,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
100397,250,2019,92868,203317,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
107230,1280,2019,92868,130918,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
163032,260,2020,928**,107037,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
38723,430,2019,92868,170849,Nissan,Altima,2006,2.5L I4 16V,Sedan,4,FWD
129434,260,2020,928**,145639,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
109429,1820,2019,92868,161487,Nissan,Altima,2005,2.5L I4 16V,Sedan,4,FWD
110619,410,2020,92868,141837,Nissan,Altima,2002,2.5L I4 16V,Sedan,4,FWD
129216,630,2020,92868,116505,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
163103,830,2020,928**,173333,Nissan,Altima,2003,2.5L I4 16V,Sedan,4,FWD
128430,810,2020,928**,152362,Nissan,Altima,2009,2.5L I4 16V,Sedan,4,FWD
21705,1930,2019,92868,121487,Nissan,Altima,2007,2.5L I4 16V,Sedan,4,FWD
128300,410,2020,928**,136694,Nissan,Altima,2007,2.5L I4 16V,Sedan,4,FWD
110376,3600,2019,92868,118592,Nissan,Altima,2009,2.5L I4 16V,Sedan,4,FWD
165429,1630,2020,928**,209115,Nissan,Altima,2007,2.5L I4 16V,Sedan,4,FWD
164383,3400,2020,928**,189915,Nissan,Altima,2008,2.5L I4 16V,Sedan,4,FWD
164626,1530,2020,928**,214150,Nissan,Altima,2008,2.5L I4 16V,Sedan,4,FWD
164910,2480,2020,928**,119823,Nissan,Altima,2007,2.5L I4 16V,Sedan,4,FWD
155640,3600,2020,928**,129448,Nissan,Altima,2008,2.5L I4 16V,Sedan,4,FWD
157109,1920,2020,928**,167231,Nissan,Altima,2008,2.5L I4 16V,Coupe,4,FWD
129244,4350,2020,92868,83621,Nissan,Altima,2008,2.5L I4 16V,Coupe,4,FWD
128069,6300,2020,928**,102735,Nissan,Altima,2014,2.5L I4 16V,Sedan,4,FWD
22571,790,2019,92868,206688,Nissan,Maxima,2006,3.5L V6 24V,Sedan,6,FWD
107876,1230,2019,92868,143258,Nissan,Maxima,2008,3.5L V6 24V,Sedan,6,FWD
38953,830,2019,92868,182536,Nissan,Maxima,2005,3.5L V6 24V,Sedan,6,FWD
28836,1000,2019,92868,61168,Nissan,Maxima,2006,3.5L V6 24V,Sedan,6,FWD
155649,2530,2020,928**,121791,Nissan,Maxima,2004,3.5L V6 24V,Sedan,6,FWD
156860,920,2020,928**,173937,Nissan,Maxima,2007,3.5L V6 24V,Sedan,6,FWD
109985,860,2019,92868,186445,Nissan,Maxima,2004,3.5L V6 24V,Sedan,6,FWD
22529,1280,2019,92868,225146,Nissan,Maxima,2006,3.5L V6 24V,Sedan,6,FWD
129748,1350,2020,928**,109776,Nissan,Maxima,2005,3.5L V6 24V,Sedan,6,FWD
44496,1470,2019,92868,128828,Nissan,Maxima,2007,3.5L V6 24V,Sedan,6,FWD
110165,490,2019,92868,145511,Nissan,Maxima,2005,3.5L V6 24V,Sedan,6,FWD
17652,1530,2019,92868,212860,Nissan,Maxima,2006,3.5L V6 24V,Sedan,6,FWD
44585,610,2019,92868,217584,Nissan,Altima,2002,3.5L V6 24V,Sedan,6,FWD
22570,400,2019,92868,148851,Nissan,Altima,2005,3.5L V6 24V,Sedan,6,FWD
156718,2110,2020,928**,148045,Nissan,Altima,2003,3.5L V6 24V,Sedan,6,FWD
28870,1280,2019,92868,116176,Nissan,Altima,2005,3.5L V6 24V,Sedan,6,FWD
50119,1010,2019,92868,131430,Nissan,Altima,2006,3.5L V6 24V,Sedan,6,FWD
128508,4050,2020,928**,102354,Nissan,Altima,2008,3.5L V6 24V,Sedan,6,FWD
129548,690,2020,928**,127502,Nissan,Altima,1997,2.4L I4 16V,Sedan,4,FWD
165467,860,2020,928**,200281,Nissan,Altima,1995,2.4L I4 16V,Sedan,4,FWD
157094,2380,2020,928**,37811,Nissan,Altima,1994,2.4L I4 16V,Sedan,4,FWD
100636,1580,2019,92868,129419,Nissan,Altima,1998,2.4L I4 16V,Sedan,4,FWD
107469,250,2019,92868,156317,Nissan,Altima,1999,2.4L I4 16V,Sedan,4,FWD
128043,250,2020,92868,167057,Nissan,Altima,2000,2.4L I4 16V,Sedan,4,FWD
28805,350,2019,92868,177267,Nissan,Altima,1999,2.4L I4 16V,Sedan,4,FWD
155912,270,2020,928**,157670,Nissan,Altima,2001,2.4L I4 16V,Sedan,4,FWD
156070,520,2020,928**,147240,Nissan,Altima,1998,2.4L I4 16V,Sedan,4,FWD
39093,290,2019,92868,125055,Nissan,Altima,1998,2.4L I4 16V,Sedan,4,FWD
165240,250,2020,928**,124091,Nissan,Altima,1999,2.4L I4 16V,Sedan,4,FWD
106979,2750,2019,92868,98584,Nissan,Titan,2005,5.6L V8 32V,Pickup Truck,8,RWD
18480,2130,2019,92868,130689,Nissan,Titan,2005,5.6L V8 32V,Pickup Truck,8,RWD
157179,4550,2020,928**,157490,Nissan,Titan,2006,5.6L V8 32V,Pickup Truck,8,RWD
68175,2600,2019,92868,214217,Nissan,Frontier,2008,4L V6 24V,Pickup Truck,6,RWD
163212,5600,2020,928**,102332,Nissan,Frontier,2007,4L V6 24V,Pickup Truck,6,RWD
110116,3600,2019,92868,204677,Nissan,Frontier,2008,4L V6 24V,Pickup Truck,6,RWD
128068,2610,2020,928**,104753,Nissan,Frontier,2007,4L V6 24V,Pickup Truck,6,4WD
162679,1930,2020,928**,175113,Nissan,Frontier,1999,2.4L I4 16V,Pickup Truck,4,RWD
155756,2300,2020,928**,201105,Nissan,Frontier,2001,3.3L V6 12V,Pickup Truck,6,4WD
128111,1630,2020,928**,187030,Nissan,Frontier,2000,3.3L V6 12V,Pickup Truck,6,4WD
22636,2970,2019,92868,213936,Nissan,Frontier,2001,3.3L V6 12V,Pickup Truck,6,4WD
162689,880,2020,928**,234839,Nissan,Truck,1994,3L V6 12V,Pickup Truck,6,4WD
165040,3160,2020,928**,167812,Nissan,Truck,1995,3L V6 12V,Pickup Truck,6,4WD
99644,560,2019,92868,201764,Nissan,Truck,1988,2.4L I4 8V,Pickup Truck,4,RWD
66395,510,2019,92868,237078,Nissan,Other Pickups,1994,2.4L I4 12V,Pickup Truck,4,4WD
57287,1080,2019,92868,219589,Nissan,Other Pickups,1997,2.4L I4 12V,Pickup Truck,4,RWD
107013,1140,2019,92868,165708,Nissan,Other Pickups,1997,2.4L I4 12V,Pickup Truck,4,RWD
68207,1440,2019,92868,218295,Nissan,Other Pickups,1997,2.4L I4 12V,Pickup Truck,4,RWD
107863,270,2019,92868,150908,Toyota,Corolla,1995,1.8L I4 16V,Sedan,4,FWD
29286,1240,2019,92868,119999,Toyota,Corolla,1994,1.6L I4 16V,Sedan,4,FWD
110316,720,2019,92868,183001,Toyota,Corolla,1995,1.8L I4 16V,Sedan,4,FWD
127885,670,2020,92868,179542,Toyota,Corolla,1995,1.8L I4 16V,Sedan,4,FWD
29656,300,2018,92868,185363,Toyota,Corolla,1995,1.8L I4 16V,Sedan,4,FWD
68818,250,2019,92868,139598,Toyota,Corolla,1988,1.6L I4 16V,Hatchback,4,FWD
29272,570,2019,92868,200264,Toyota,Corolla,1992,1.6L I4 16V,Sedan,4,FWD
125129,470,2020,928**,162365,Toyota,Corolla,1990,1.6L I4 16V,Sedan,4,FWD
156955,260,2020,928**,191689,Toyota,Corolla,1991,1.6L I4 16V,Sedan,4,FWD
109804,700,2019,92868,239075,Toyota,Corolla,1996,1.6L I4 16V,Sedan,4,FWD
66313,260,2019,92868,213621,Toyota,Corolla,1996,1.6L I4 16V,Sedan,4,FWD
109649,250,2019,92868,200001,Toyota,Corolla,1997,1.8L I4 16V,Sedan,4,FWD
163170,460,2020,928**,166738,Toyota,Corolla,1996,1.8L I4 16V,Sedan,4,FWD
57250,410,2019,92868,191242,Toyota,Corolla,1996,1.8L I4 16V,Sedan,4,FWD
110166,600,2019,92868,165118,Toyota,Corolla,1996,1.8L I4 16V,Sedan,4,FWD
164611,690,2020,928**,190678,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
109295,1930,2019,92868,52279,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
100250,860,2019,92868,208513,Toyota,Corolla,1998,1.8L I4 16V,Sedan,4,FWD
155717,980,2020,928**,160605,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
124948,910,2020,928**,176158,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
107544,960,2019,92868,207916,Toyota,Corolla,2002,1.8L I4 16V,Sedan,4,FWD
157278,470,2020,928**,211484,Toyota,Corolla,1998,1.8L I4 16V,Sedan,4,FWD
38699,1180,2019,92868,200185,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
30348,2400,2019,92868,66502,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
22463,530,2019,92868,192887,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
165536,1230,2020,928**,96427,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
156727,880,2020,928**,111912,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
21706,580,2019,92868,230783,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
37736,990,2019,92868,143859,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
21647,1430,2018,92868,136640,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
129350,640,2020,92868,215433,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
157536,1580,2020,928**,101750,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
29998,410,2019,92868,174982,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
156387,380,2020,928**,233402,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
30039,1080,2019,92868,165771,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
106972,650,2019,92868,113641,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
108177,250,2020,92868,208840,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
125018,1680,2020,928**,137583,Toyota,Corolla,2002,1.8L I4 16V,Sedan,4,FWD
48919,2030,2019,92868,145159,Toyota,Corolla,1998,1.8L I4 16V,Sedan,4,FWD
128141,1480,2020,928**,85343,Toyota,Corolla,1998,1.8L I4 16V,Sedan,4,FWD
164941,870,2020,928**,135546,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
110061,810,2019,92868,202922,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
110236,510,2019,92868,126652,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
124944,410,2020,928**,232783,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
29865,1280,2019,92868,83959,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
155890,380,2020,928**,141468,Toyota,Corolla,2002,1.8L I4 16V,Sedan,4,FWD
124961,810,2020,928**,222956,Toyota,Corolla,1998,1.8L I4 16V,Sedan,4,FWD
127964,320,2020,92868,228450,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
156920,610,2020,928**,179263,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
124939,660,2020,928**,202115,Toyota,Corolla,2001,1.8L I4 16V,Sedan,4,FWD
50125,800,2019,92868,175072,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
44504,690,2019,92868,187371,Toyota,Corolla,1998,1.8L I4 16V,Sedan,4,FWD
109827,2380,2019,92868,76423,Toyota,Corolla,2000,1.8L I4 16V,Sedan,4,FWD
155984,580,2020,928**,202528,Toyota,Corolla,1999,1.8L I4 16V,Sedan,4,FWD
49794,900,2019,92868,175368,Toyota,Corolla,1998,1.8L I4 16V,Sedan,4,FWD
165621,2130,2020,928**,61002,Toyota,Corolla,1998,1.8L I4 16V,Sedan,4,FWD
163228,2600,2020,928**,189351,Toyota,Corolla,2006,1.8L I4 16V,Sedan,4,FWD
48862,1830,2019,92868,199569,Toyota,Corolla,2006,1.8L I4 16V,Sedan,4,FWD
57640,900,2019,92868,216844,Toyota,Corolla,2003,1.8L I4 16V,Sedan,4,FWD
29270,2250,2019,92868,166856,Toyota,Corolla,2004,1.8L I4 16V,Sedan,4,FWD
22459,1530,2019,92868,214190,Toyota,Corolla,2004,1.8L I4 16V,Sedan,4,FWD
164720,1500,2020,928**,207013,Toyota,Corolla,2004,1.8L I4 16V,Sedan,4,FWD
109755,790,2019,92868,207204,Toyota,Corolla,2005,1.8L I4 16V,Sedan,4,FWD
124798,950,2020,928**,123893,Toyota,Corolla,2007,1.8L I4 16V,Sedan,4,FWD
29937,1330,2019,92868,213726,Toyota,Corolla,2003,1.8L I4 16V,Sedan,4,FWD
44543,1010,2019,92868,175865,Toyota,Corolla,2005,1.8L I4 16V,Sedan,4,FWD
29818,1400,2019,92868,136984,Toyota,Corolla,2007,1.8L I4 16V,Sedan,4,FWD
124799,520,2020,928**,170452,Toyota,Corolla,2008,1.8L I4 16V,Sedan,4,FWD
99985,1780,2019,92868,126008,Toyota,Corolla,2003,1.8L I4 16V,Sedan,4,FWD
17966,520,2019,92868,201219,Toyota,Corolla,2005,1.8L I4 16V,Sedan,4,FWD
44291,370,2019,92868,189900,Toyota,Corolla,2005,1.8L I4 16V,Sedan,4,FWD
101015,310,2019,92868,96870,Toyota,Corolla,2007,1.8L I4 16V,Sedan,4,FWD
101407,1380,2020,92868,203852,Toyota,Corolla,2003,1.8L I4 16V,Sedan,4,FWD
162208,1580,2020,928**,203511,Toyota,Corolla,2004,1.8L I4 16V,Sedan,4,FWD
30418,2170,2019,92868,208356,Toyota,Corolla,2003,1.8L I4 16V,Sedan,4,FWD
164445,1430,2020,928**,181654,Toyota,Corolla,2003,1.8L I4 16V,Sedan,4,FWD
37671,1880,2019,92868,126477,Toyota,Corolla,2003,1.8L L4 DOHC 16V,Sedan,4,FWD
21629,1210,2018,92868,160030,Toyota,Corolla,2004,1.8L I4 16V,Sedan,4,FWD
162085,3350,2020,928**,89991,Toyota,Corolla,2005,1.8L I4 16V,Sedan,4,FWD
165789,2130,2020,928**,151694,Toyota,Corolla,2004,1.8L I4 16V,Sedan,4,FWD
101256,1170,2020,92868,144032,Toyota,Corolla,2003,1.8L I4 16V,Sedan,4,FWD
156335,2900,2020,928**,130394,Toyota,Corolla,2005,1.8L I4 16V,Sedan,4,FWD
100637,1430,2019,92868,233548,Toyota,Corolla,2006,1.8L I4 16V,Sedan,4,FWD
68037,2600,2019,92868,138561,Toyota,Corolla,2007,1.8L I4 16V,Sedan,4,FWD
30214,590,2019,92868,150000,Toyota,Corolla,2003,1.8L I4 16V,Sedan,4,FWD
129871,1530,2020,928**,116363,Toyota,Corolla,2006,1.8L I4 16V,Sedan,4,FWD
129629,1370,2020,928**,192758,Toyota,Corolla,2006,1.8L I4 16V,Sedan,4,FWD
30238,2550,2019,92868,233967,Toyota,Corolla,2009,1.8L I4 16V,Sedan,4,FWD
21724,3400,2019,92868,144231,Toyota,Corolla,2009,1.8L I4 16V,Sedan,4,FWD
32248,410,2019,92868,85528,Plymouth,Reliant K,1983,2.6L I4 8V,Coupe,4,FWD
107209,250,2019,92868,210983,Plymouth,Neon,2000,2L I4 16V,Sedan,4,FWD
22511,260,2019,92868,107711,Plymouth,Grand Voyager,1989,3L V6 12V,Minivan/Van,6,FWD
156864,290,2020,928**,189128,Plymouth,Grand Voyager,1993,3.3L V6 12V,Minivan/Van,6,FWD
110071,6100,2019,92868,87726,Chevrolet,Camaro,1979,V8,Coupe,8,RWD
108187,4300,2020,92868,96194,Volkswagen,Passat,2012,3.6L V6 24V,Sedan,6,FWD
110224,670,2019,92868,170363,Geo,Prizm,1995,1.8L I4 16V,Sedan,4,FWD
100302,2030,2019,92868,116112,Mazda,Mazda6,2004,2.3L I4 16V,Sedan,4,FWD
107960,1530,2019,92868,133851,Mazda,Mazda6,2004,3L V6 24V,Sedan,6,FWD
57336,800,2019,92868,140608,Mazda,Mazda6,2004,3L V6 24V,Sedan,6,FWD
107958,430,2019,92868,105874,Mazda,626,1995,2L I4 16V,Sedan,4,FWD
101127,710,2019,92868,156687,Mazda,626,1996,2L I4 16V,Sedan,4,FWD
128526,280,2020,928**,224850,Mazda,626,1995,2L I4 16V,Sedan,4,FWD
17764,600,2019,92868,164228,Mazda,626,1999,2L I4 16V,Sedan,4,FWD
109464,290,2019,92868,176279,Mazda,626,2001,2L I4 16V,Sedan,4,FWD
163063,550,2020,928**,174454,Mazda,626,2000,2.5L V6 24V,Sedan,6,FWD
22424,1100,2019,92868,125594,Mazda,626,2000,2.5L V6 24V,Sedan,6,FWD
164441,280,2020,928**,147739,Mazda,626,2000,2.5L V6 24V,Sedan,6,FWD
101254,2180,2020,92868,105170,Mazda,Mazda6,2007,2.3L I4 16V,Sedan,4,FWD
110592,650,2020,92868,195746,Mazda,Mazda6,2007,2.3L I4 16V,Sedan,4,FWD
17539,1580,2019,92868,153414,Mazda,Mazda6,2006,2.3L I4 16V,Sedan,4,FWD
107253,2020,2019,92868,107055,Mazda,Mazda6,2006,3L V6 24V,Sedan,6,FWD
