ID_venta,Fecha,ID_tienda,ID_producto,Unidades,Nombre_prod,Categoria_prod,Costo_prod,Precio_prod,Nombre_tienda,Ciudad_tienda,Ubicacion_tienda,Apertura_tienda
162881,2017-06-01T00:00:00Z,6,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00Z
122653,2017-04-29T00:00:00Z,39,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
480803,2018-02-12T00:00:00Z,48,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00Z
695322,2018-06-29T00:00:00Z,31,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
41019,2017-02-12T00:00:00Z,46,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31T00:00:00Z
474319,2018-02-07T00:00:00Z,4,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
317219,2017-10-18T00:00:00Z,17,2,3,Animal Figures,Toys,9.99,12.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
198426,2017-07-01T00:00:00Z,41,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00Z
199251,2017-07-01T00:00:00Z,6,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00Z
723646,2018-07-16T00:00:00Z,17,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
336275,2017-11-02T00:00:00Z,17,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
444074,2018-01-17T00:00:00Z,21,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00Z
23358,2017-01-25T00:00:00Z,16,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19T00:00:00Z
6895,2017-01-07T00:00:00Z,12,4,1,Chutes & Ladders,Games,9.99,12.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00Z
107137,2017-04-15T00:00:00Z,13,2,2,Animal Figures,Toys,9.99,12.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00Z
134643,2017-05-08T00:00:00Z,24,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00Z
434752,2018-01-10T00:00:00Z,40,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27T00:00:00Z
823669,2018-09-28T00:00:00Z,7,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
332824,2017-10-31T00:00:00Z,8,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00Z
36551,2017-02-07T00:00:00Z,26,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15T00:00:00Z
37759,2017-02-08T00:00:00Z,21,2,3,Animal Figures,Toys,9.99,12.99,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00Z
250812,2017-08-18T00:00:00Z,3,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00Z
342860,2017-11-07T00:00:00Z,9,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
715671,2018-07-11T00:00:00Z,30,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
541843,2018-03-25T00:00:00Z,49,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00Z
621680,2018-05-13T00:00:00Z,31,2,4,Animal Figures,Toys,9.99,12.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
794356,2018-09-06T00:00:00Z,34,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
698143,2018-06-30T00:00:00Z,12,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00Z
523801,2018-03-15T00:00:00Z,7,4,1,Chutes & Ladders,Games,9.99,12.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
103551,2017-04-13T00:00:00Z,5,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00Z
23848,2017-01-26T00:00:00Z,41,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00Z
208142,2017-07-09T00:00:00Z,30,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
242757,2017-08-10T00:00:00Z,43,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Durango 1,Durango,Downtown,2014-06-30T00:00:00Z
555930,2018-04-02T00:00:00Z,39,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
763040,2018-08-12T00:00:00Z,46,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31T00:00:00Z
759055,2018-08-10T00:00:00Z,39,33,1,Teddy Bear,Toys,10.99,12.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
401460,2017-12-20T00:00:00Z,18,4,1,Chutes & Ladders,Games,9.99,12.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00Z
355206,2017-11-17T00:00:00Z,27,2,3,Animal Figures,Toys,9.99,12.99,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02T00:00:00Z
685792,2018-06-23T00:00:00Z,22,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00Z
35668,2017-02-06T00:00:00Z,33,4,1,Chutes & Ladders,Games,9.99,12.99,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00Z
179277,2017-06-15T00:00:00Z,31,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
348272,2017-11-12T00:00:00Z,28,2,1,Animal Figures,Toys,9.99,12.99,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01T00:00:00Z
576662,2018-04-15T00:00:00Z,14,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31T00:00:00Z
734139,2018-07-23T00:00:00Z,17,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
514893,2018-03-09T00:00:00Z,21,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00Z
624188,2018-05-15T00:00:00Z,16,12,2,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19T00:00:00Z
524244,2018-03-15T00:00:00Z,13,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00Z
538689,2018-03-24T00:00:00Z,34,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
624366,2018-05-15T00:00:00Z,24,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00Z
789492,2018-09-02T00:00:00Z,39,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
626399,2018-05-17T00:00:00Z,50,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00Z
807540,2018-09-16T00:00:00Z,2,12,2,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
522427,2018-03-14T00:00:00Z,41,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00Z
627676,2018-05-18T00:00:00Z,32,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31T00:00:00Z
575394,2018-04-15T00:00:00Z,49,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00Z
616678,2018-05-11T00:00:00Z,3,12,2,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00Z
570767,2018-04-12T00:00:00Z,35,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00Z
613162,2018-05-08T00:00:00Z,2,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
577573,2018-04-16T00:00:00Z,8,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00Z
674292,2018-06-16T00:00:00Z,31,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
703955,2018-07-04T00:00:00Z,4,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
570241,2018-04-11T00:00:00Z,27,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02T00:00:00Z
624478,2018-05-15T00:00:00Z,16,12,3,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19T00:00:00Z
687431,2018-06-24T00:00:00Z,13,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00Z
522319,2018-03-14T00:00:00Z,41,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00Z
731600,2018-07-22T00:00:00Z,42,12,1,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00Z
734344,2018-07-23T00:00:00Z,17,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
4541,2017-01-05T00:00:00Z,9,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
739850,2018-07-28T00:00:00Z,48,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00Z
776086,2018-08-22T00:00:00Z,20,28,1,Playfoam,Art & Crafts,3.98999999999999,10.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29T00:00:00Z
388112,2017-12-11T00:00:00Z,34,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
144228,2017-05-16T00:00:00Z,7,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
44282,2017-02-15T00:00:00Z,32,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31T00:00:00Z
176026,2017-06-12T00:00:00Z,9,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
456009,2018-01-26T00:00:00Z,4,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
665972,2018-06-10T00:00:00Z,18,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00Z
3593,2017-01-05T00:00:00Z,9,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
107070,2017-04-15T00:00:00Z,39,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
827754,2018-09-30T00:00:00Z,38,9,4,Dino Egg,Toys,9.99,10.99,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00Z
524492,2018-03-15T00:00:00Z,5,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00Z
647676,2018-05-30T00:00:00Z,34,9,4,Dino Egg,Toys,9.99,10.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
29538,2017-01-31T00:00:00Z,38,14,2,Glass Marbles,Games,5.99,10.99,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00Z
639166,2018-05-25T00:00:00Z,16,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19T00:00:00Z
748724,2018-08-02T00:00:00Z,23,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00Z
293549,2017-09-27T00:00:00Z,32,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31T00:00:00Z
484250,2018-02-15T00:00:00Z,49,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00Z
744912,2018-07-30T00:00:00Z,10,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
263557,2017-08-31T00:00:00Z,30,14,3,Glass Marbles,Games,5.99,10.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
744567,2018-07-30T00:00:00Z,10,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
683548,2018-06-22T00:00:00Z,48,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00Z
141499,2017-05-14T00:00:00Z,33,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00Z
46758,2017-02-17T00:00:00Z,9,14,3,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
824287,2018-09-28T00:00:00Z,21,28,1,Playfoam,Art & Crafts,3.98999999999999,10.99,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00Z
622330,2018-05-14T00:00:00Z,34,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
783120,2018-08-28T00:00:00Z,3,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00Z
434724,2018-01-10T00:00:00Z,29,14,3,Glass Marbles,Games,5.99,10.99,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21T00:00:00Z
651397,2018-06-01T00:00:00Z,30,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
542606,2018-03-26T00:00:00Z,23,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00Z
726594,2018-07-19T00:00:00Z,19,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00Z
501167,2018-02-26T00:00:00Z,45,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21T00:00:00Z
570664,2018-04-12T00:00:00Z,46,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31T00:00:00Z
660140,2018-06-07T00:00:00Z,33,14,3,Glass Marbles,Games,5.99,10.99,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00Z
538014,2018-03-24T00:00:00Z,7,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
821400,2018-09-26T00:00:00Z,32,28,1,Playfoam,Art & Crafts,3.98999999999999,10.99,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31T00:00:00Z
542303,2018-03-26T00:00:00Z,45,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21T00:00:00Z
565929,2018-04-08T00:00:00Z,40,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27T00:00:00Z
417794,2017-12-30T00:00:00Z,48,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00Z
486437,2018-02-16T00:00:00Z,24,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00Z
73156,2017-03-15T00:00:00Z,2,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
784509,2018-08-29T00:00:00Z,27,28,1,Playfoam,Art & Crafts,3.98999999999999,10.99,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02T00:00:00Z
28719,2017-01-30T00:00:00Z,30,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
620167,2018-05-13T00:00:00Z,31,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
728445,2018-07-20T00:00:00Z,8,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00Z
477562,2018-02-10T00:00:00Z,27,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02T00:00:00Z
621707,2018-05-13T00:00:00Z,47,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21T00:00:00Z
670736,2018-06-14T00:00:00Z,46,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31T00:00:00Z
569189,2018-04-10T00:00:00Z,22,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00Z
174873,2017-06-11T00:00:00Z,26,14,2,Glass Marbles,Games,5.99,10.99,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15T00:00:00Z
746414,2018-07-31T00:00:00Z,14,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31T00:00:00Z
609223,2018-05-06T00:00:00Z,36,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00Z
342470,2017-11-07T00:00:00Z,42,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00Z
770867,2018-08-18T00:00:00Z,29,28,1,Playfoam,Art & Crafts,3.98999999999999,10.99,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21T00:00:00Z
34845,2017-02-05T00:00:00Z,6,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00Z
401330,2017-12-20T00:00:00Z,7,14,3,Glass Marbles,Games,5.99,10.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
827745,2018-09-30T00:00:00Z,4,28,1,Playfoam,Art & Crafts,3.98999999999999,10.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
81697,2017-03-23T00:00:00Z,5,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00Z
668424,2018-06-12T00:00:00Z,31,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
496866,2018-02-24T00:00:00Z,5,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00Z
478137,2018-02-10T00:00:00Z,37,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00Z
438900,2018-01-13T00:00:00Z,21,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00Z
559641,2018-04-05T00:00:00Z,32,9,3,Dino Egg,Toys,9.99,10.99,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31T00:00:00Z
780148,2018-08-25T00:00:00Z,27,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02T00:00:00Z
3804,2017-01-05T00:00:00Z,2,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
130184,2017-05-05T00:00:00Z,16,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19T00:00:00Z
324232,2017-10-24T00:00:00Z,37,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00Z
307695,2017-10-10T00:00:00Z,31,14,3,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
727555,2018-07-19T00:00:00Z,19,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00Z
17536,2017-01-19T00:00:00Z,4,14,2,Glass Marbles,Games,5.99,10.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
73842,2017-03-16T00:00:00Z,42,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00Z
660662,2018-06-07T00:00:00Z,11,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19T00:00:00Z
225274,2017-07-25T00:00:00Z,18,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00Z
28682,2017-01-30T00:00:00Z,35,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00Z
770828,2018-08-18T00:00:00Z,33,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00Z
363324,2017-11-23T00:00:00Z,36,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00Z
324122,2017-10-24T00:00:00Z,20,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29T00:00:00Z
500382,2018-02-26T00:00:00Z,27,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02T00:00:00Z
132968,2017-05-07T00:00:00Z,28,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01T00:00:00Z
425968,2018-01-04T00:00:00Z,36,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00Z
37500,2017-02-08T00:00:00Z,22,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00Z
765577,2018-08-14T00:00:00Z,10,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
623346,2018-05-14T00:00:00Z,47,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21T00:00:00Z
743487,2018-07-29T00:00:00Z,48,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00Z
707955,2018-07-07T00:00:00Z,45,9,3,Dino Egg,Toys,9.99,10.99,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21T00:00:00Z
682533,2018-06-21T00:00:00Z,4,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
619401,2018-05-12T00:00:00Z,17,9,2,Dino Egg,Toys,9.99,10.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
119851,2017-04-27T00:00:00Z,31,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
176300,2017-06-12T00:00:00Z,46,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31T00:00:00Z
619053,2018-05-12T00:00:00Z,34,9,1,Dino Egg,Toys,9.99,10.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
46383,2017-02-17T00:00:00Z,31,14,2,Glass Marbles,Games,5.99,10.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
446129,2018-01-19T00:00:00Z,50,14,1,Glass Marbles,Games,5.99,10.99,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00Z
