ID,name,category,main_category,currency,goal,pledged,state,backers,country,usd_pledged_real,usd_goal_real
1983617819,Altergaze: 3D printed VR Goggles for Smartphones,3D Printing,Technology,GBP,25000,31988.55,successful,456,GB,53983.65,42189.82
1393543761,Lusiid Beadworks,Crafts,Crafts,USD,5000,35,failed,1,US,35,5000
661592097,[VR Game] Where's the fck*ng light,Video Games,Games,EUR,90,272,successful,20,ES,308.07,101.93
1784935981,Pirate Queen,Comics,Comics,USD,6500,10745,successful,165,US,10745,6500
1028897198,J:son Flies | The most realistic fishing flies in the world,Product Design,Design,SEK,300000,19236,failed,22,SE,2419.26,37730.15
1506657085,"Mary Bue creates her 4.5th record ""Apple in the Ocean""",Pop,Music,USD,3300,4776,successful,104,US,4776,3300
2027240737,Buck-Oh! Sauce,Food,Food,USD,7500,215,failed,15,US,215,7500
1507360807,"Trey Stone's first full studio album, ""Ahead of the Pack""",Rock,Music,USD,3000,3150,successful,51,US,3150,3000
872005095,ThoraxTrainer: The most efficient workout on the planet,Product Design,Design,DKK,475000,515385,successful,69,DK,81320.51,74948.33
397673553,Steampunk & Cthulhu Soundtracks: Tabletop Gaming Soundscapes,Tabletop Games,Games,USD,1000,8249,successful,183,US,8249,1000
1998373963,ZipTank: A patented tank top that zips into a bag.,Accessories,Fashion,USD,25000,2351,failed,36,US,2351,25000
1974239802,Journey to Jackson (Canceled),Places,Photography,USD,1200,145,canceled,4,US,145,1200
540483163,Shiawassee County Documentary Project,Documentary,Film & Video,USD,7000,155,failed,7,US,155,7000
1311345382,Openbook - A smartphone laptop docking station,Hardware,Technology,USD,30000,14101,canceled,96,US,14101,30000
487209637,Revolutionizing the Briefcase,Wearables,Technology,CAD,150000,142,failed,3,CA,112.08,118389.9
2039819153,From Ashes,Video Games,Games,GBP,6000,220,failed,2,GB,335.66,9154.44
644999825,Tinker Wheels - innovative reading & grammar game for kids.,Games,Games,USD,2000,216,canceled,12,US,216,2000
44305851,Together With Baby--Original Prints by Mother & Child,Mixed Media,Art,USD,2200,75,failed,4,US,75,2200
1440918139,The Curse of the Babywoman @ FringeNYC,Plays,Theater,USD,3500,3710,successful,47,US,3710,3500
1641772187,Southampton Ukulele Jam - The Documentary,Documentary,Film & Video,GBP,2000,5259,successful,161,GB,6483.31,2465.6
414488861,Man On Mars,Shorts,Film & Video,USD,500,1030,successful,24,US,1030,500
1172305761,Bubbles Bath Boutique,Crafts,Crafts,USD,2000,756,failed,28,US,756,2000
1150175027,The Truth Cabin: A gonzo journalism meditation on a NFL Star,Documentary,Film & Video,USD,89000,2463,failed,36,US,2463,89000
1517739797,Nevergrind - Indie Browser RPG,Video Games,Games,USD,4000,5184,successful,100,US,5184,4000
2132845094,On the Road in 2018,Performances,Dance,USD,6000,6930,successful,111,US,6930,6000
946665022,INTO MYSTERY: Clue 08  Tamref,Product Design,Design,USD,18537,4280.66,failed,86,US,4280.66,18537
1028891948,Men of Game Development 2015,Games,Games,USD,3000,6200.53,successful,174,US,6200.53,3000
1613762815,Lost And Sound Foundry: A Black Rock City Recording Studio,Music,Music,USD,8000,72,failed,4,US,72,8000
1958443821,"Happy Birthday, Mt. Harrison #make100",Nature,Photography,USD,60,164,successful,4,US,164,60
707026109,Grace Walk Book Project,Nonfiction,Publishing,USD,1500,80,failed,3,US,80,1500
1694513789,Discover Eden: Creative Brand Showcase Boutique,Crafts,Crafts,USD,20000,16,failed,4,US,16,20000
1700919757,Mirror Polished Stainless Steel Cups | Party With A Purpose,Product Design,Design,USD,40000,19627,failed,322,US,19627,40000
1252410818,Provulgo: Memoirs of my unforeseen growth,Publishing,Publishing,USD,4640,1150,failed,12,US,1150,4640
314094975,One More Song,Documentary,Film & Video,USD,48000,11127,failed,106,US,11127,48000
18185838,Mind Journal: A Groundbreaking New Journal For Guys,Product Design,Design,GBP,17500,45641,successful,1403,GB,65310.59,25041.86
204138879,Grab-a-Roll | Portable Paper Towel Saver,Product Design,Design,USD,12000,13666,successful,205,US,13666,12000
639540248,Eternal Dynasty: The Board Game of Generational Conquest,Tabletop Games,Games,USD,22500,34194.73,successful,522,US,34194.73,22500
631999444,Wee Beasties: Pretend Time Children's Book (RPG Themed),Tabletop Games,Games,USD,6000,1405,canceled,35,US,1405,6000
605186349,Idea Stock Exchange,Software,Technology,USD,40000,130,failed,9,US,130,40000
965587323,"Design your own CALLIGURT for Laptop, Sport and Travel bags",Gadgets,Technology,EUR,2500,447,failed,13,DE,486.6,2721.5
1229125009,A Noble Cloud is bound to rise,Rock,Music,USD,4500,4568,successful,75,US,4568,4500
473841440,Das Debüt-Unplugged Album von M&J,Music,Music,EUR,10000,1,failed,1,DE,1.09,10939
931454193,The Sound of Wales: Tryangles,Indie Rock,Music,USD,3000,3015,successful,17,US,3015,3000
1984696989,Celery TV: A Sketch Comedy Web Series,Webseries,Film & Video,USD,2800,2865,successful,21,US,2865,2800
1696475372,Bounty Hunter Beauty,Comic Books,Comics,USD,1500,1525,successful,21,US,1525,1500
1305018469,Aromatherapy Jewelry,Jewelry,Fashion,USD,2500,1634,failed,14,US,1634,2500
380110973,I Love Scolawi,Art,Art,GBP,2250,90,failed,7,GB,146.09,3652.36
1941503173,QFS Market - Buy & Sell Local Produce,Web,Technology,AUD,10000,11,failed,2,AU,8.83,8023.11
1065560953,Taco Burger.,Food,Food,USD,3500,10,failed,1,US,10,3500
486899222,lini cube - the way toy building blocks should be,Product Design,Design,EUR,150000,3691,failed,15,DE,3973,161460.46
770065217,Martha Lace - handmade lingerie,Couture,Fashion,GBP,1000,195,failed,6,GB,279.04,1430.96
1944979032,"Dogs Rule, Nonchalantly",Publishing,Publishing,USD,25000,46216.99,successful,371,US,46216.99,25000
140821278,Road Safety Alphabet,Children's Books,Publishing,GBP,4500,20,failed,1,GB,24.92,5607.97
1722465726,Really Old Airplanes Nationwide Tour,Indie Rock,Music,USD,500,775,successful,14,US,775,500
245853675,Renegade of Light,Science Fiction,Film & Video,USD,50000,875,failed,9,US,875,50000
1236027824,Before You Sleep - A Survival Social Video Game,Video Games,Games,USD,40000,53,failed,4,US,53,40000
114184117,"Thank You, Cabbage",Film & Video,Film & Video,USD,35000,36675.04,successful,421,US,36675.04,35000
1531900389,Elemental Lotus Dice,Tabletop Games,Games,NZD,500,3000,successful,67,NZ,2092.93,348.82
1696340467,Mighty Benjamin Little,Shorts,Film & Video,USD,3000,3160,successful,15,US,3160,3000
1963696337,NEET Cable Keeper Go: The Solution To Tangled Earbuds,Gadgets,Technology,USD,8888,679,failed,44,US,679,8888
421938065,Postscript,Fiction,Publishing,USD,100,25,failed,2,US,25,100
1586414222,The Touchdown Mug,Product Design,Design,USD,7000,371,failed,30,US,371,7000
909278702,LA Fights,Television,Film & Video,USD,370000,76163,failed,441,US,76163,370000
2076086965,Lunchbox: slim phone charger with built in cables + mirror,Hardware,Technology,USD,5000,526,canceled,15,US,526,5000
811172964,split.menu,Food,Food,USD,50000,5,failed,1,US,5,50000
330261076,The Shants are recording an album!,Country & Folk,Music,USD,1500,1580,successful,36,US,1580,1500
1935511448,PAY 2 PLAY: Democracy's High Stakes,Documentary,Film & Video,USD,20000,20187,successful,119,US,20187,20000
290591562,Canceled Due To Changed Details - Check Out the New Project,Photography,Photography,USD,625,110,canceled,3,US,110,625
1315771092,IOLITE - Open Water Swimming Revolution,Hardware,Technology,USD,55000,11271,failed,58,US,11271,55000
317306719,Brains and Bluffs: Trivia Game - Knowledge Not Needed,Tabletop Games,Games,USD,5000,140,canceled,6,US,140,5000
153900594,Lost Innocence Volume 100,Publishing,Publishing,USD,5000,1,failed,1,US,1,5000
926999050,It's All About Family!,Games,Games,USD,5000,1604,failed,35,US,1604,5000
1463230660,The Word Apparel,Apparel,Fashion,USD,750,50,failed,2,US,50,750
695677743,"The 2 Weeks, 2 Grand Project",Music,Music,USD,2000,990,failed,25,US,990,2000
1546324425,Altair Watch Collection,Accessories,Fashion,USD,20000,3291,failed,29,US,3291,20000
991540533,MAYDAK VOLUME 2,Art Books,Publishing,USD,4000,11870,successful,114,US,11870,4000
764406140,"David Walsh, bowlmaker   Kickstarter Limited Edition #5",Crafts,Crafts,USD,250,3834,successful,40,US,3834,250
1648875423,One Day on Earth (Canceled),Documentary,Film & Video,USD,15000,1195,canceled,14,US,1195,15000
62462338,Alien Frontiers Big Box (Canceled),Tabletop Games,Games,USD,39142,34197,canceled,249,US,34197,39142
237220356,HEXX - The Art of Many,Comics,Comics,USD,20000,37,failed,4,US,37,20000
424922109,Abe's Swing Ring--Change your ring in the blink of an eye!,Jewelry,Fashion,USD,5000,468,failed,7,US,468,5000
728247406,Low impact running,Technology,Technology,AUD,45000,84,failed,5,AU,61.19,32779.72
810037128,Wes Taylor Spring 2011 Record Project,Indie Rock,Music,USD,500,730,successful,21,US,730,500
1867072502,Organism8 (Working Title),Video Games,Games,CAD,15000,25,canceled,2,CA,18.15,10892.46
1249758633,Roscoe Outdoor USA Made Polartec Pullover Fleece,Fashion,Fashion,USD,18000,19625,successful,138,US,19625,18000
407144012,"Lacey Conner (Vh1, Lords of Acid, Nocturne) new album!!",Rock,Music,USD,10000,11076,successful,95,US,11076,10000
1958705708,SHIFTED | Issue #2 | #helpinghands,Comic Books,Comics,CHF,2000,272,failed,16,CH,274.3,2016.92
585249413,Teen Credit Boot Camp Video Game App,Apps,Technology,USD,35000,5,failed,5,US,5,35000
980321711,Kentucky Wildcat vs Irish Wildcat,Drinks,Food,USD,200,13,failed,2,US,13,200
1538294633,Heroes in the Night,Journalism,Journalism,USD,16000,1736,failed,41,US,1736,16000
312425531,Vaxcards: A Game of Infectious Disease and Fun,Tabletop Games,Games,AUD,10000,21207,successful,515,AU,15835.57,7467.14
1054823694,Crack the Books - Digital Books Evolved,Children's Books,Publishing,USD,150000,18769,failed,235,US,18769,150000
899708821,Fiction River: The Second Subscription Drive,Publishing,Publishing,USD,5000,31115,successful,195,US,31115,5000
1969016426,Lessons with Linus,Children's Books,Publishing,USD,4000,1140,failed,20,US,1140,4000
1572734328,Global Unrest Custom Playing Cards by USPCC,Tabletop Games,Games,USD,14000,14145,successful,287,US,14145,14000
1595423272,Colorado Brazil Festival 2013,World Music,Music,USD,3500,4738,successful,66,US,4738,3500
1877311418,The Expansion = Troy's Cafe #2,Food,Food,USD,10000,1451,failed,28,US,1451,10000
1712011627,Winchester Brew Works,Drinks,Food,USD,8500,15010,successful,164,US,15010,8500
1148404464,Belief in the continuation of musical art and excellence created by Ahren Drew,World Music,Music,USD,900,50,failed,2,US,50,900
1905276967,The Arctic Circle Residency: Send a Novelist North,Fiction,Publishing,USD,6000,6037,successful,60,US,6037,6000
767981981,What's That Slang? Board Game,Tabletop Games,Games,USD,20000,20240,successful,96,US,20240,20000
931923490,EatFat2BeFit #LCHF made in France,Publishing,Publishing,EUR,14500,18095,successful,318,FR,21505.82,17233.18
159377006,WELCOME TO HELL: An Animated Student Film,Animation,Film & Video,USD,3000,3126,successful,146,US,3126,3000
128470378,InTuition Pencil,Product Design,Design,USD,12000,15533,successful,277,US,15533,12000
211456747,My Uncle is a Wild Beast: a Kid's Book about Individuality!,Illustration,Art,USD,2500,2920,successful,48,US,2920,2500
1275842412,A Knights Edge,Webcomics,Comics,USD,2000,10,failed,1,US,10,2000
1545173448,Hefner/Beuys House by Jimenez Lai,Design,Design,USD,20000,20231,successful,172,US,20231,20000
427047722,Western Justice 4,Narrative Film,Film & Video,USD,1000,1060,successful,12,US,1060,1000
674963148,Project Notice,Documentary,Film & Video,USD,5000,1651,failed,25,US,1651,5000
501167557,Truck bed jet boats,Crafts,Crafts,USD,15000,20,failed,1,US,20,15000
407145545,This is How I Remember It - An Exhibition at ROYGBIV Gallery,Photography,Photography,USD,1000,1770,successful,43,US,1770,1000
1951782868,The Voyage of Von Submarine,Music,Music,USD,1000,1345,successful,14,US,1345,1000
1660354394,U.S. to India Photo Collage,Mixed Media,Art,USD,1000,255,failed,4,US,255,1000
1993976042,Little Mother's Helper: A Postpartum Health Companion,Publishing,Publishing,USD,30000,31346,successful,436,US,31346,30000
912415550,Exotic hot peppers FPC,Farmer's Markets,Food,USD,3000,325,failed,4,US,325,3000
254107563,The MegaCube,Makerspaces,Technology,USD,5500,4542,failed,70,US,4542,5500
2037281284,Hammond's Super Fancy Enamel Pins!,Jewelry,Fashion,USD,550,992,successful,33,US,992,550
1567252855,Dates Like This - a new web series,Webseries,Film & Video,USD,800,860,successful,26,US,860,800
647492909,Gaming Cookies,Food,Food,USD,100,125,successful,6,US,125,100
863399501,3ANTRA - Debut EP,World Music,Music,USD,4500,5050,successful,48,US,5050,4500
893909350,Keepo a USB bracelet,Product Design,Design,EUR,10000,311,failed,9,IT,347.29,11166.95
815284324,BOUND: theatre based on accounts of human trafficking,Theater,Theater,GBP,3500,1056,failed,25,GB,1619.86,5368.84
225967703,Middletown Office Running Association Gear,Apparel,Fashion,USD,150,21,failed,3,US,21,150
377507516,Tales Of The Brothers Three: Volume One!,Comics,Comics,USD,3000,3160,successful,56,US,3160,3000
1987431384,Irieality EP Project,World Music,Music,USD,700,126,failed,4,US,126,700
1901963057,Greatest of All Mountains *Relaunch*,Tabletop Games,Games,USD,2250,2341,successful,78,US,2341,2250
1365083745,WAKING GERD: A Short Film (Canceled),Shorts,Film & Video,USD,35000,755,canceled,7,US,755,35000
1257431996,Building Blocks for The Mountain,Woodworking,Crafts,USD,458,1014,successful,18,US,1014,458
839740769,freiya - the smart watering can (Canceled),Technology,Technology,USD,48000,8086,canceled,94,US,8086,48000
1572400541,Morningsky dawn simulator,Product Design,Design,USD,45000,1197,failed,7,US,1197,45000
20574617,GrooveCitii,Dance,Dance,USD,10000,10,failed,1,US,10,10000
367459038,The Alliterations - A Novel,Fiction,Publishing,USD,13000,220,failed,3,US,220,13000
1707688528,"Ben Hill's Debut EP: ""Letting Go""",Hip-Hop,Music,USD,1000,1040,successful,23,US,1040,1000
1567762659,Crimson Nocturne,Video Games,Games,USD,25000,40,failed,2,US,40,25000
668995795,Cardboarding,Video Games,Games,CAD,1800,156,failed,9,CA,141.59,1633.69
348741951,Swing State - A Political Comedy (Canceled),Comedy,Film & Video,USD,25000,2705,canceled,20,US,2705,25000
939836386,Flipside Book 7 in PRINT FORM!,Comic Books,Comics,USD,5000,11031.52,successful,143,US,11031.52,5000
1662552982,Paradox of Ducane - A Short Drama/Thriller,Thrillers,Film & Video,USD,2500,461,failed,7,US,461,2500
184235816,ZKATER!,Video Games,Games,USD,7000,331,failed,6,US,331,7000
1510555088,HND Photography Exhibition,Photography,Photography,GBP,150,231,successful,20,GB,356.05,231.2
657856698,Karin: Monster Platter Dinnerware,Design,Design,GBP,13000,3653,failed,87,GB,5293.97,18839.76
944950980,Clouday: The Cheapest Cloud Hosting in the World,Technology,Technology,GBP,99999,11,failed,2,GB,17.94,163082.62
241283093,PIEN.TV,Webseries,Film & Video,EUR,10000,1,failed,1,NL,1.12,11157.97
689484597,Southern Heritage Jerky x2,Food,Food,USD,750,2094,successful,70,US,2094,750
2113643234,Saline's goes to New York - An epic recording project,Music,Music,USD,1000,1100,successful,22,US,1100,1000
1593958127,Fractales,Shorts,Film & Video,EUR,3000,381,failed,6,BE,449.89,3542.41
1054373054,Experience Hawaiian Canoeing in Illinois,Hardware,Technology,USD,6388,591,failed,14,US,591,6388
759287731,Miles To Marston -  10 Year Anniversary EP,Indie Rock,Music,USD,4000,4190,successful,56,US,4190,4000
110086482,ChopTainer : The ultimate all-in-one cutting board companion,Product Design,Design,USD,10000,27819,successful,784,US,27819,10000
1989602323,Hipster: A pretentious tabletop game,Tabletop Games,Games,DKK,50000,10593,failed,63,DK,1601.24,7558.01
1352520722,Cork Cooperative Agency/,People,Photography,EUR,35000,1,failed,1,IE,1.06,36956.48
1907317910,Nature And Wilderness photos From My Walkabouts,Nature,Photography,USD,120,22,failed,4,US,22,120
1456876240,The Age of Witchcraft - A 8bit Pixel Animated Horror Film!,Animation,Film & Video,GBP,2200,17,failed,2,GB,21.85,2827.76
218087705,Planet Explorers,Video Games,Games,USD,100000,137765.09,successful,4550,US,137765.09,100000
1030816837,Angel of Darkness: The Legend of Lilith,Narrative Film,Film & Video,USD,10000,1178,failed,28,US,1178,10000
997451142,SYNCHRODICE The Dice Set - Divine Your Own Reality,Product Design,Design,GBP,35000,50,canceled,1,GB,81.72,57207.3
1837696459,Desert Bums : thesis short film,Art,Art,USD,2000,2062,successful,40,US,2062,2000
258919256,Swindon Fringe Festival 2017,Festivals,Theater,GBP,500,535,successful,16,GB,673.03,629
849085254,Misty Rae Carson's Debut Music Video,Music Videos,Film & Video,USD,4300,4654,successful,133,US,4654,4300
56300516,caps. hot seven,Food,Food,USD,4000,1392,failed,41,US,1392,4000
51740140,A New World to Imagine: Legends of ILLANDRIA Vol. 1,Fiction,Publishing,USD,14000,406,failed,6,US,406,14000
1183693361,maverick engine-generator - true efficiency,Technology,Technology,USD,1000,238,failed,15,US,238,1000
1458501953,Bagram Pack: 3-bags-in-1 backpack for Office / Gym / Travel,Product Design,Design,USD,10000,177,canceled,1,US,177,10000
1749925783,PartyForUS,Technology,Technology,USD,10000,25,failed,1,US,25,10000
2092463759,WheaFarm: Wheaton College Community Garden,Community Gardens,Food,USD,3000,5290,successful,72,US,5290,3000
1878988898,Seattle’s Chinatown-International District Parklet,Civic Design,Design,USD,12000,12126,successful,155,US,12126,12000
185701182,Arcadia: A Novel of Terror (Canceled),Fiction,Publishing,USD,5000,25,canceled,1,US,25,5000
1050093488,Juan Night Stand: A Short Film,Shorts,Film & Video,USD,7000,7456,successful,82,US,7456,7000
787887440,"Philosorhymes - ""Wisdom Through Rhyme""",Nonfiction,Publishing,USD,5000,1750,failed,21,US,1750,5000
936291351,Picture It Done,Apps,Technology,USD,2000,65,failed,4,US,65,2000
508128590,ON THE GRIND,Documentary,Film & Video,USD,20000,1677,failed,32,US,1677,20000
1046012594,End of the Line - Post-Apocalyptic Family Survival,Tabletop Games,Games,USD,21000,24173.65,successful,391,US,24173.65,21000
1944961019,THE SUGOÏ SERIES - Siam/Senseï/YokaïNoMori,Tabletop Games,Games,USD,10000,11337.5,successful,106,US,11337.5,10000
610221296,Super Drinking Dice,Games,Games,HKD,8000,2392,failed,17,HK,308.32,1031.17
1373432831,James Vs. Jimmy: A Bipolar Love Affair,Documentary,Film & Video,USD,1000,25,failed,1,US,25,1000
1535706866,"Countess, Sequel to Viscountess, A Novel by Taversia",Fiction,Publishing,USD,3000,3253.26,successful,78,US,3253.26,3000
1895892973,Detroit Audio Lab™: Great sound. Made From Detroit™,Sound,Technology,USD,50000,7493,failed,38,US,7493,50000
1501630281,FREEDOM OF SPEECH,Hip-Hop,Music,USD,3000,1,failed,1,US,1,3000
1088427093,FLiPSTONZ Primal Wristwear/ STICKrS N STONZ DIY Tool Kit,Interactive Design,Design,USD,33000,137,failed,3,US,137,33000
1399317346,Too Little - A fantasy adventure starring an unlikely hero,Children's Books,Publishing,USD,1500,586,failed,33,US,586,1500
512589602,"Spun Fiber Company: Ethical, Sustainable, and Local Yarn",Knitting,Crafts,USD,5800,9115.5,successful,195,US,9115.5,5800
2039823194,"Zach makes a music video for his song ""VEGAN ZOMBIE""",Shorts,Film & Video,USD,2000,1,failed,1,US,1,2000
554274741,Svan Recording Project,Country & Folk,Music,USD,3000,10520,successful,129,US,10520,3000
283550260,Freebody : Simplicity || Elegance || Class,Product Design,Design,AUD,15000,16530,successful,123,AU,12953.53,11754.56
87681301,JSW S+ protects your home from intruders and dust,Gadgets,Technology,USD,20000,21225,successful,73,US,21225,20000
2004473913,True Crime Legends,Tabletop Games,Games,GBP,15000,897,canceled,16,GB,1098.77,18374.02
1849828750,"Publishing Persian version of IT AIN'T SO AWFUL, FALAFEL",Translations,Publishing,USD,17000,5431,failed,47,US,5431,17000
1816565652,"Send His Majesty, the Baby to the NYC Fringe!",Experimental,Theater,USD,3500,3974.46,successful,74,US,3974.46,3500
1841897551,"Microliths, an album by Molly Jones",Jazz,Music,USD,3700,3967,successful,90,US,3967,3700
1498143461,Unconscious Subconscious,Plays,Theater,USD,750,65,failed,4,US,65,750
1808571085,Visiting: Creighton Baxter Artist Residency at CASTLEDRONE,Art,Art,USD,3000,4842,successful,90,US,4842,3000
818249089,"""Look Alike"" Student Feature Film",Narrative Film,Film & Video,USD,500,735,successful,19,US,735,500
2006822591,The Arcade Bar: Level Up!,Games,Games,GBP,5000,327.69,failed,15,GB,422.61,6448.37
105577922,ANIME-Magazine Summer Season 2016,Periodicals,Publishing,EUR,3500,48,failed,4,DE,53.73,3917.53
1888094081,"¡¡AFROLATIN@S, PRESENTE!! 2015",Publishing,Publishing,USD,8500,9010,successful,108,US,9010,8500
775748415,PIERRE HENRY - Customized. No Slip. High Quality Socks,Accessories,Fashion,USD,2000,2160,successful,71,US,2160,2000
2074813189,Mayford Amsterdam,Jewelry,Fashion,EUR,5000,8015,successful,60,NL,9453.66,5897.48
115433575,Online Crochet Journey Program to Empower Women,Crochet,Crafts,USD,2000,2000,successful,15,US,2000,2000
1401874511,Lockin - We secure your data.,Web,Technology,USD,500,525,successful,9,US,525,500
817679349,"Living Light's Second Album ""Tales from the Karman Line""",Electronic Music,Music,USD,5555,7645,successful,92,US,7645,5555
1059749016,Arch Oboler's NIGHT OF THE AUK,Theater,Theater,USD,4000,4229,successful,55,US,4229,4000
518782743,ChargeOriginal 90 Angled casing and reversible USB,Product Design,Design,GBP,8000,8753.95,successful,524,GB,12235.24,11181.46
984306504,Poof It Hair Tool: Your Curls. Your Way.,Accessories,Fashion,USD,16320,16835,successful,334,US,16835,16320
1422053908,HCJ n' Friends: CO Tour and Limited Release Live Record!,Country & Folk,Music,USD,2000,2035,successful,39,US,2035,2000
1204099722,Divine Nature,Music,Music,USD,12500,50,failed,1,US,50,12500
2015204406,Butch County Rocks San Francisco Pride,Rock,Music,USD,4500,4660,successful,87,US,4660,4500
881111559,Tricera Hi-Tops,Footwear,Fashion,USD,25000,50584.01,successful,539,US,50584.01,25000
1693807726,Fantasy Trilogy: Spin,Fiction,Publishing,USD,20000,401,failed,11,US,401,20000
1847726569,Help F.M. Records reach WORLD DOMINATION!,Rock,Music,USD,1000,1035,successful,32,US,1035,1000
1424083675,TEEZ 4 PEACE,Fashion,Fashion,USD,10000,1,failed,1,US,1,10000
289551080,Sphutt's Adapted SnoCone Concession Trlr for Legally Blind,Food Trucks,Food,USD,65000,586,failed,5,US,586,65000
1013411047,NanoClear: revolutionary fouling protection for aquariums,Technology,Technology,USD,2000,2075,successful,106,US,2075,2000
1197658154,One Mad Trucker Gaming Show,Web,Journalism,USD,650,71,failed,4,US,71,650
1417337995,innerlaid - recording the first LP for release in Autumn,Music,Music,GBP,1379,15,failed,1,GB,23.45,2155.97
793642882,Doctor WHO Fun Run Tshirt,Fashion,Fashion,USD,400,1237,successful,32,US,1237,400
1339402446,Realm of Spirits: Birth of a Living Storm,Comic Books,Comics,USD,2000,361,failed,27,US,361,2000
507682379,Totm+Travl = Apple Watch Wooden Dock + Smart Power Bank,Product Design,Design,EUR,15000,36053,successful,523,FR,42524.36,17692.43
214220083,Iron Sky: The Roleplaying Game,Games,Games,EUR,15000,28887,successful,375,BE,34557.55,17944.52
699156187,"Tribal Pride: Show your Pride, represent your Tribe!",Video Games,Games,USD,1000,3286,successful,11,US,3286,1000
1253025787,Audre Lorde's Spirituality and Living with Cancer,Nonfiction,Publishing,USD,53000,4566,failed,51,US,4566,53000
205957157,BIGGIE SMALLS: THE MAN WHO WOULD BE KING,Hip-Hop,Music,USD,28000,8117,failed,88,US,8117,28000
1678370952,Murder on Wyandotte,Film & Video,Film & Video,USD,2500,240,failed,5,US,240,2500
689207470,TRIPLE THREAT LAUNCHING 2014,Fashion,Fashion,USD,160000,1065,failed,12,US,1065,160000
68845511,LKWD Music Fest 2014,Music,Music,USD,10000,2111,failed,34,US,2111,10000
549452395,Batalla Picante,Animation,Film & Video,MXN,300000,30260,failed,52,MX,1465.02,14524.33
2008287081,Collectable CD's of 'The Way I See the World' by Esoligh,Hip-Hop,Music,NZD,2000,2110.11,successful,62,NZ,1735.43,1644.87
1813108770,Wat a Mutt - 2013 Calendar,Product Design,Design,USD,3500,400,failed,5,US,400,3500
1850632472,To publish my book of poetry called Kósza lelkem,Poetry,Publishing,EUR,250,1,failed,1,AT,1.12,280.47
1100004798,Electric Objects: The $5 Commission,Digital Art,Art,USD,500,7146,successful,1108,US,7146,500
524291612,DTissue - Hand Wipes TO GO - (Canceled),Design,Design,USD,50000,75,canceled,1,US,75,50000
807285969,Prayer Capsule - Inspiring Christian Product,Product Design,Design,USD,2500,167,failed,10,US,167,2500
117172392,Paradigm Within,Comics,Comics,USD,6000,76,failed,4,US,76,6000
1305045092,Zaxxr of Montana Documentary,Documentary,Film & Video,USD,6000,305,failed,7,US,305,6000
757876924,Give It Up For The Girl,Shorts,Film & Video,USD,750,1235,successful,34,US,1235,750
79597766,Mongoose Guide,Nonfiction,Publishing,USD,5500,354,failed,45,US,354,5500
1139619807,PHANTOM Permanent Base Glide Treatment for Skis & Snowboards,Technology,Technology,USD,35000,291349.99,successful,2002,US,291349.99,35000
1603747841,"Severely Odd: 100,000 words of Odd",Fiction,Publishing,GBP,500,11,failed,2,GB,17.2,781.74
425003718,Rainbow Bird,Animation,Film & Video,USD,9500,9680,successful,187,US,9680,9500
1649809766,"Help Me First!, a supernatural horror short film.",Horror,Film & Video,USD,33000,11937,failed,121,US,11937,33000
1544039191,"""ROYAL"" Playing Cards",Playing Cards,Games,USD,5000,7052,successful,218,US,7052,5000
1779807341,Let's Publish Tripping Over You: Volume 2!,Webcomics,Comics,USD,3500,23327,successful,585,US,23327,3500
1670062328,The Easel for iPad (Canceled),Design,Design,USD,28500,612,canceled,5,US,612,28500
1145230332,The Ultimate Titanium Fidget Spinner,Design,Design,NZD,2950,121056,successful,557,NZ,86728.76,2113.48
1173376936,Bear. is recording their first ep!,Rock,Music,USD,650,1082,successful,34,US,1082,650
762288993,Capturing the Moment: St. Louis,Photography,Photography,USD,2000,376,failed,9,US,376,2000
1589564911,OUR NEW SASHIMI GRADE SOLID WHITE ALBACORE TUNA,Food,Food,USD,188000,865,failed,14,US,865,188000
434976856,Vintage kimono silk and leather camera straps,Photography,Photography,GBP,500,382,failed,5,GB,475.35,622.18
1884483477,Jinn,Shorts,Film & Video,USD,3000,3455.13,successful,72,US,3455.13,3000
1372498701,The first published volume of Anobium Lit. Magazine.,Publishing,Publishing,USD,1000,1315,successful,27,US,1315,1000
1041028670,Alive In Hell,Games,Games,AUD,120,10,failed,1,AU,7.14,85.64
286051487,Little Birdie Love - delightful clothing for little girls,Childrenswear,Fashion,USD,30000,11737,failed,108,US,11737,30000
261463326,The Color of Real: Utah Series,Nature,Photography,USD,12000,1,failed,1,US,1,12000
601353687,The Philadelphia Evening Post,Print,Journalism,USD,8000,8455,successful,41,US,8455,8000
959426981,Join the Calipige adventure !,Ready-to-wear,Fashion,EUR,20000,21335.01,successful,226,FR,22907.37,21473.97
948981478,The Man Behind the Job: Book Project,Nonfiction,Publishing,USD,10000,3,failed,3,US,3,10000
391599141,The Elephant in the Room,Journalism,Journalism,SEK,5000,10,failed,1,SE,1.19,593.3
1366310511,PaxLeash - A dog leash that goes where you go.,Product Design,Design,USD,8000,3043,failed,77,US,3043,8000
1637766676,Swamp Music Player | Customisable music player,Software,Technology,GBP,20000,10,failed,1,GB,15.18,30353.16
1162701871,Creekside Players - Expanding the Season,Theater,Theater,USD,1000,70,failed,5,US,70,1000
711921036,emonPi: Open-Hardware Raspberry Pi-Based Energy Monitor,Hardware,Technology,GBP,15000,24723,successful,159,GB,37379.8,22679.17
207062290,"Unexpected Stage's Dani Girl, A New Musical",Musical,Theater,USD,4000,4306.11,successful,58,US,4306.11,4000
